Addr, hmin0, hmax0, hmed0, mmin0, mmax0, mmed0,hmin1, hmax1, hmed1, mmin1, mmax1, mmed1,hmin2, hmax2, hmed2, mmin2, mmax2, mmed2,hmin3, hmax3, hmed3, mmin3, mmax3, mmed3,hmin4, hmax4, hmed4, mmin4, mmax4, mmed4,hmin5, hmax5, hmed5, mmin5, mmax5, mmed5,hmin6, hmax6, hmed6, mmin6, mmax6, mmed6,hmin7, hmax7, hmed7, mmin7, mmax7, mmed7,
0x7f323a63ca00, 95, 103, 98, 85, 97, 87,92, 107, 95, 83, 95, 86,83, 91, 87, 81, 93, 83,85, 100, 89, 81, 94, 85,95, 119, 99, 85, 92, 89,93, 101, 97, 85, 91, 87,85, 92, 89, 81, 88, 85,87, 96, 91, 83, 95, 86,
0x7f323a63ca40, 91, 100, 95, 85, 91, 89,89, 105, 93, 85, 92, 89,85, 93, 89, 83, 89, 87,83, 91, 87, 81, 87, 85,93, 101, 97, 87, 101, 91,91, 106, 95, 87, 93, 89,87, 94, 91, 85, 91, 87,85, 92, 88, 83, 89, 85,
0x7f323a63ca80, 83, 97, 87, 79, 85, 81,87, 118, 90, 79, 105, 89,91, 105, 94, 81, 87, 83,92, 108, 95, 81, 89, 85,85, 93, 89, 79, 86, 83,87, 103, 91, 79, 91, 83,91, 111, 95, 81, 88, 85,93, 107, 97, 83, 89, 87,
0x7f323a63cac0, 93, 100, 97, 81, 93, 83,83, 105, 87, 79, 95, 83,87, 95, 91, 81, 95, 85,89, 97, 93, 81, 95, 85,94, 118, 99, 81, 95, 85,85, 93, 89, 81, 87, 83,89, 103, 93, 81, 99, 91,91, 99, 95, 83, 95, 86,
0x7f323a63cb00, 93, 101, 97, 83, 89, 87,92, 105, 95, 83, 89, 86,83, 91, 86, 81, 102, 84,85, 93, 89, 81, 87, 85,94, 102, 99, 85, 99, 88,93, 284, 97, 83, 91, 87,83, 93, 87, 81, 88, 85,85, 94, 89, 81, 89, 85,
0x7f323a63cb40, 91, 106, 95, 85, 92, 89,89, 103, 93, 85, 91, 87,85, 99, 89, 83, 89, 85,83, 95, 87, 81, 88, 85,93, 101, 97, 87, 93, 91,91, 105, 95, 85, 92, 89,87, 101, 90, 83, 91, 87,83, 97, 87, 83, 89, 85,
0x7f323a63cb80, 83, 92, 88, 77, 84, 81,85, 97, 89, 79, 91, 81,89, 97, 93, 81, 93, 83,92, 99, 95, 81, 94, 85,83, 97, 87, 79, 86, 81,87, 95, 90, 79, 86, 83,91, 97, 93, 81, 88, 85,93, 107, 97, 81, 95, 85,
0x7f323a63cbc0, 91, 106, 95, 79, 85, 83,83, 95, 87, 79, 85, 81,88, 97, 93, 79, 87, 83,89, 96, 93, 81, 88, 85,93, 100, 96, 81, 95, 83,85, 99, 87, 79, 87, 83,89, 98, 92, 81, 87, 85,91, 99, 95, 83, 89, 85,
0x7f323a63cc00, 92, 107, 95, 85, 91, 89,91, 103, 95, 85, 92, 89,87, 101, 89, 83, 90, 87,83, 97, 87, 81, 87, 85,93, 106, 97, 87, 94, 91,91, 105, 95, 87, 93, 89,87, 102, 91, 85, 91, 87,85, 99, 89, 83, 89, 85,
0x7f323a63cc40, 94, 102, 98, 83, 91, 87,93, 107, 97, 83, 95, 87,85, 93, 89, 81, 87, 83,85, 93, 89, 81, 103, 85,95, 109, 99, 85, 91, 89,93, 102, 97, 85, 90, 87,85, 93, 89, 81, 88, 85,87, 101, 91, 83, 97, 86,
0x7f323a63cc80, 93, 101, 96, 81, 87, 83,85, 98, 87, 79, 85, 83,87, 97, 93, 81, 87, 83,89, 97, 93, 81, 88, 85,93, 109, 97, 81, 93, 85,85, 101, 89, 81, 95, 89,89, 103, 92, 83, 89, 85,91, 99, 94, 83, 89, 85,
0x7f323a63ccc0, 85, 99, 94, 79, 91, 81,86, 101, 89, 79, 85, 81,91, 99, 93, 81, 87, 83,91, 106, 96, 81, 88, 85,85, 93, 89, 79, 86, 83,87, 103, 91, 79, 86, 83,91, 105, 95, 81, 93, 85,93, 107, 97, 83, 90, 87,
0x7f323a63cd00, 92, 109, 101, 85, 99, 89,89, 103, 93, 85, 99, 87,85, 93, 89, 81, 89, 85,83, 91, 87, 81, 95, 85,93, 107, 97, 87, 94, 91,91, 98, 94, 85, 99, 89,87, 93, 89, 83, 90, 87,83, 91, 87, 83, 95, 86,
0x7f323a63cd40, 93, 102, 97, 83, 90, 87,92, 106, 95, 83, 97, 87,81, 90, 85, 81, 87, 83,85, 93, 88, 81, 95, 85,95, 109, 99, 85, 97, 88,93, 108, 97, 85, 102, 87,85, 99, 89, 81, 94, 85,85, 103, 89, 83, 89, 85,
0x7f323a63cd80, 91, 106, 95, 79, 95, 83,83, 105, 87, 79, 85, 81,87, 94, 91, 81, 87, 83,89, 103, 92, 81, 88, 85,93, 100, 95, 81, 87, 83,83, 99, 89, 79, 87, 83,89, 105, 93, 81, 88, 85,89, 107, 95, 83, 97, 86,
0x7f323a63cdc0, 83, 97, 86, 77, 89, 81,85, 103, 89, 79, 91, 81,89, 111, 93, 81, 87, 83,91, 99, 95, 81, 95, 85,85, 97, 87, 79, 85, 81,87, 94, 90, 79, 93, 83,91, 98, 93, 81, 88, 85,93, 107, 97, 83, 89, 85,
0x7f323a63ce00, 92, 99, 95, 85, 93, 89,91, 102, 94, 85, 92, 89,87, 101, 89, 83, 90, 87,83, 92, 87, 81, 87, 85,93, 101, 97, 87, 101, 91,91, 100, 95, 87, 93, 89,87, 101, 91, 85, 91, 88,85, 99, 89, 83, 97, 92,
0x7f323a63ce40, 94, 111, 99, 85, 91, 87,91, 107, 95, 81, 89, 86,83, 91, 87, 81, 95, 83,85, 101, 89, 81, 87, 85,96, 103, 99, 85, 91, 89,93, 107, 97, 85, 91, 87,85, 250, 89, 81, 89, 85,87, 93, 91, 83, 89, 85,
0x7f323a63ce80, 92, 101, 96, 81, 93, 83,83, 99, 87, 79, 93, 83,87, 94, 91, 81, 87, 83,89, 97, 93, 81, 95, 85,93, 108, 97, 81, 88, 85,85, 93, 89, 81, 93, 83,89, 96, 92, 81, 89, 85,91, 105, 94, 83, 89, 85,
0x7f323a63cec0, 83, 91, 87, 79, 85, 81,87, 99, 91, 79, 85, 81,91, 98, 95, 81, 87, 83,91, 99, 95, 81, 89, 85,85, 109, 89, 79, 85, 83,87, 94, 91, 79, 86, 83,91, 116, 95, 81, 89, 85,93, 101, 97, 83, 95, 87,
0x7f323a63cf00, 92, 106, 95, 85, 91, 89,89, 105, 93, 85, 91, 87,85, 93, 89, 83, 97, 85,83, 96, 86, 81, 88, 85,93, 101, 97, 87, 94, 91,91, 112, 100, 85, 91, 89,87, 93, 89, 83, 97, 87,83, 93, 87, 83, 89, 85,
0x7f323a63cf40, 93, 103, 99, 83, 98, 87,91, 107, 95, 83, 97, 87,83, 91, 87, 81, 87, 83,85, 92, 89, 81, 93, 85,95, 109, 99, 85, 91, 87,93, 101, 97, 85, 97, 87,83, 93, 87, 81, 88, 85,85, 100, 89, 83, 89, 85,
0x7f323a63cf80, 91, 105, 95, 79, 85, 83,83, 95, 87, 79, 85, 81,87, 101, 91, 81, 85, 83,89, 96, 93, 81, 87, 85,92, 109, 95, 81, 87, 83,83, 93, 89, 79, 86, 83,89, 101, 91, 81, 87, 85,89, 97, 93, 83, 89, 85,
0x7f323a63cfc0, 83, 97, 87, 77, 84, 81,85, 100, 89, 79, 85, 81,89, 97, 93, 81, 87, 83,91, 105, 95, 81, 88, 83,83, 91, 87, 79, 85, 81,87, 102, 91, 79, 87, 83,91, 97, 93, 81, 95, 85,93, 105, 97, 83, 88, 85,
0x7f323a63d000, 91, 105, 95, 79, 91, 83,83, 98, 87, 79, 93, 81,87, 95, 91, 81, 87, 83,89, 97, 92, 81, 93, 85,93, 107, 96, 81, 87, 83,83, 93, 87, 79, 93, 83,89, 95, 92, 81, 97, 85,91, 105, 93, 83, 89, 85,
0x7f323a63d040, 83, 89, 86, 77, 84, 81,85, 97, 89, 79, 85, 81,89, 104, 93, 81, 86, 83,91, 99, 95, 81, 87, 83,85, 92, 87, 79, 91, 81,87, 93, 89, 79, 86, 83,91, 105, 94, 81, 91, 85,93, 100, 97, 81, 89, 85,
0x7f323a63d080, 91, 143, 95, 85, 92, 89,89, 103, 93, 85, 91, 87,85, 92, 89, 83, 96, 85,83, 95, 87, 81, 88, 85,93, 100, 97, 87, 93, 91,91, 105, 94, 85, 92, 89,87, 97, 91, 83, 97, 87,83, 99, 87, 83, 89, 85,
0x7f323a63d0c0, 93, 103, 97, 83, 97, 87,91, 109, 95, 83, 97, 87,83, 89, 87, 81, 87, 83,83, 92, 88, 81, 95, 85,95, 107, 98, 85, 91, 88,93, 100, 97, 83, 97, 87,83, 91, 87, 81, 95, 85,85, 99, 89, 83, 89, 85,
0x7f323a63d100, 92, 100, 95, 81, 87, 83,85, 97, 87, 79, 85, 83,87, 101, 91, 81, 87, 83,89, 97, 93, 81, 88, 85,93, 120, 97, 81, 95, 85,85, 93, 89, 81, 88, 83,87, 105, 93, 83, 89, 85,91, 99, 95, 83, 89, 85,
0x7f323a63d140, 83, 97, 87, 79, 85, 81,85, 97, 89, 79, 85, 81,89, 121, 93, 81, 94, 83,91, 105, 95, 81, 88, 85,85, 92, 89, 79, 86, 83,87, 101, 91, 79, 87, 83,91, 100, 95, 81, 95, 85,93, 107, 97, 83, 90, 87,
0x7f323a63d180, 92, 105, 95, 85, 99, 89,91, 105, 95, 85, 99, 89,87, 93, 89, 83, 90, 87,83, 91, 87, 81, 93, 85,93, 107, 97, 87, 93, 90,91, 99, 95, 87, 99, 89,87, 101, 91, 85, 91, 87,85, 99, 91, 83, 89, 85,
0x7f323a63d1c0, 95, 103, 99, 85, 91, 87,93, 107, 97, 83, 95, 86,83, 99, 87, 81, 93, 83,85, 93, 89, 81, 88, 85,95, 109, 99, 85, 99, 89,93, 103, 97, 83, 91, 87,85, 98, 89, 81, 88, 85,87, 95, 91, 83, 89, 85,
0x7f323a63d200, 91, 107, 95, 79, 86, 83,83, 95, 87, 79, 85, 81,87, 94, 91, 81, 93, 83,89, 118, 93, 81, 87, 85,93, 101, 97, 81, 87, 83,85, 98, 89, 79, 86, 83,89, 96, 92, 81, 95, 85,89, 105, 93, 81, 89, 85,
0x7f323a63d240, 83, 89, 86, 77, 90, 81,85, 101, 89, 79, 85, 81,89, 105, 95, 81, 87, 83,91, 98, 95, 81, 95, 85,83, 101, 87, 79, 85, 81,87, 94, 91, 79, 86, 83,91, 99, 95, 81, 87, 85,93, 107, 97, 81, 93, 85,
0x7f323a63d280, 92, 99, 95, 85, 92, 89,89, 118, 93, 85, 99, 87,85, 99, 89, 83, 89, 85,83, 91, 86, 81, 88, 85,93, 102, 97, 87, 100, 91,91, 98, 95, 85, 91, 89,87, 100, 90, 83, 91, 87,83, 91, 87, 83, 89, 85,
0x7f323a63d2c0, 93, 107, 97, 83, 90, 87,91, 109, 96, 83, 89, 85,83, 90, 85, 81, 93, 83,85, 99, 88, 81, 95, 85,95, 101, 98, 85, 91, 87,93, 107, 97, 83, 91, 87,85, 92, 87, 83, 96, 85,85, 99, 89, 83, 89, 85,
0x7f323a63d300, 92, 107, 97, 79, 93, 89,83, 99, 87, 79, 85, 83,87, 97, 91, 81, 88, 83,89, 105, 93, 81, 97, 85,93, 109, 97, 81, 89, 85,85, 99, 89, 81, 95, 89,89, 97, 93, 81, 89, 85,91, 99, 95, 83, 96, 86,
0x7f323a63d340, 83, 91, 87, 79, 85, 81,86, 99, 89, 79, 93, 81,90, 103, 93, 81, 87, 83,91, 99, 95, 81, 95, 85,85, 93, 89, 79, 91, 83,87, 95, 91, 79, 86, 83,91, 105, 95, 81, 88, 85,93, 107, 97, 83, 90, 87,
0x7f323a63d380, 92, 105, 95, 85, 93, 89,91, 103, 95, 85, 99, 89,87, 93, 89, 83, 97, 87,83, 99, 87, 81, 87, 85,93, 100, 97, 87, 93, 91,91, 105, 95, 87, 93, 89,87, 95, 91, 83, 99, 88,85, 99, 89, 83, 89, 85,
0x7f323a63d3c0, 95, 111, 98, 83, 97, 87,91, 112, 95, 83, 89, 85,83, 91, 87, 81, 86, 83,85, 93, 89, 81, 95, 85,96, 110, 99, 85, 92, 89,93, 100, 97, 83, 97, 87,85, 91, 89, 81, 89, 85,87, 100, 91, 83, 89, 85,
0x7f323a63d400, 83, 90, 87, 77, 83, 81,85, 101, 89, 79, 85, 81,89, 103, 93, 81, 87, 83,92, 99, 95, 81, 87, 83,83, 93, 89, 79, 93, 81,87, 93, 89, 79, 87, 83,91, 105, 94, 81, 88, 85,93, 100, 97, 81, 89, 85,
0x7f323a63d440, 91, 106, 95, 79, 86, 83,83, 97, 87, 79, 85, 81,87, 95, 91, 79, 93, 83,89, 103, 92, 81, 88, 85,93, 100, 97, 81, 87, 83,85, 97, 87, 79, 87, 83,89, 96, 92, 81, 101, 85,91, 98, 95, 83, 89, 85,
0x7f323a63d480, 93, 102, 97, 83, 97, 87,92, 104, 95, 83, 88, 85,83, 91, 87, 81, 87, 83,85, 93, 88, 81, 95, 85,95, 102, 98, 85, 91, 87,93, 100, 97, 85, 97, 87,85, 93, 87, 81, 88, 85,85, 101, 89, 83, 97, 90,
0x7f323a63d4c0, 91, 99, 95, 85, 92, 89,89, 109, 93, 85, 91, 87,85, 105, 91, 81, 89, 85,85, 92, 89, 81, 88, 85,93, 101, 97, 87, 101, 91,91, 98, 93, 85, 91, 89,87, 95, 89, 83, 90, 87,83, 93, 87, 83, 89, 85,
0x7f323a63d500, 83, 97, 87, 79, 84, 81,87, 97, 89, 79, 91, 81,91, 99, 93, 81, 93, 83,92, 105, 95, 81, 88, 85,85, 92, 89, 79, 86, 83,87, 101, 91, 79, 86, 83,91, 107, 95, 81, 97, 86,93, 106, 97, 83, 89, 87,
0x7f323a63d540, 93, 102, 98, 81, 93, 83,83, 99, 87, 79, 86, 83,87, 95, 91, 81, 88, 83,89, 97, 93, 81, 95, 85,93, 111, 97, 81, 88, 85,85, 92, 89, 81, 91, 83,89, 103, 93, 81, 89, 85,91, 105, 95, 83, 89, 85,
0x7f323a63d580, 95, 101, 98, 85, 91, 87,92, 107, 95, 83, 89, 85,83, 107, 88, 81, 87, 83,85, 93, 89, 81, 88, 85,95, 103, 99, 85, 92, 89,93, 109, 97, 85, 91, 87,85, 99, 89, 81, 99, 85,87, 94, 91, 83, 89, 85,
0x7f323a63d5c0, 91, 105, 95, 85, 92, 89,91, 101, 94, 85, 101, 89,85, 95, 89, 83, 97, 87,83, 98, 91, 81, 88, 85,93, 102, 99, 87, 94, 91,92, 105, 95, 87, 93, 89,87, 103, 91, 85, 91, 87,85, 97, 88, 83, 89, 85,
0x7f323a63d600, 83, 98, 86, 77, 89, 81,85, 98, 91, 79, 85, 81,89, 97, 93, 81, 86, 83,91, 99, 95, 81, 93, 84,83, 103, 87, 79, 85, 81,87, 95, 90, 79, 97, 83,91, 105, 93, 81, 88, 85,93, 107, 97, 81, 89, 85,
0x7f323a63d640, 91, 99, 95, 79, 85, 83,83, 103, 88, 79, 85, 81,87, 103, 97, 79, 87, 83,89, 95, 92, 81, 88, 85,93, 101, 97, 81, 93, 84,85, 99, 87, 79, 87, 83,89, 103, 92, 81, 87, 85,89, 97, 93, 83, 89, 85,
0x7f323a63d680, 93, 107, 97, 83, 90, 87,92, 103, 95, 83, 89, 86,83, 99, 86, 81, 93, 83,85, 99, 89, 81, 87, 85,94, 102, 99, 83, 91, 87,93, 107, 97, 85, 89, 87,83, 91, 87, 81, 88, 85,87, 101, 89, 81, 89, 85,
0x7f323a63d6c0, 91, 100, 95, 85, 98, 89,89, 106, 93, 85, 91, 87,85, 99, 89, 81, 89, 85,83, 90, 86, 81, 95, 85,93, 109, 97, 87, 94, 91,91, 99, 93, 85, 93, 89,87, 101, 89, 83, 90, 87,83, 97, 87, 83, 95, 85,
0x7f323a63d700, 83, 91, 87, 79, 85, 81,87, 104, 91, 79, 85, 81,91, 105, 99, 81, 87, 83,92, 99, 95, 81, 89, 85,85, 91, 89, 79, 95, 83,87, 95, 91, 79, 86, 83,91, 106, 95, 81, 94, 85,93, 100, 96, 83, 90, 87,
0x7f323a63d740, 93, 107, 95, 81, 86, 83,85, 105, 87, 79, 93, 83,87, 102, 91, 81, 93, 85,89, 103, 93, 81, 88, 85,93, 108, 97, 81, 89, 85,85, 101, 89, 81, 87, 83,89, 120, 93, 81, 97, 90,91, 105, 95, 83, 89, 85,
0x7f323a63d780, 95, 103, 99, 85, 98, 87,92, 105, 95, 83, 89, 85,85, 93, 89, 81, 99, 84,85, 93, 89, 81, 93, 85,95, 111, 99, 85, 91, 89,93, 102, 97, 85, 91, 87,85, 99, 88, 81, 88, 85,87, 95, 91, 81, 96, 85,
0x7f323a63d7c0, 91, 99, 95, 85, 92, 89,89, 104, 93, 85, 91, 89,85, 101, 89, 83, 90, 87,83, 91, 87, 81, 88, 85,93, 107, 97, 87, 93, 91,91, 106, 95, 87, 93, 89,87, 101, 91, 85, 91, 87,85, 91, 88, 83, 89, 85,
0x7f323a63d800, 92, 105, 95, 85, 92, 89,89, 132, 93, 85, 91, 87,85, 93, 89, 81, 95, 85,83, 97, 87, 81, 88, 85,93, 100, 97, 87, 94, 91,91, 104, 94, 85, 91, 89,87, 93, 89, 83, 91, 87,83, 97, 87, 83, 89, 85,
0x7f323a63d840, 93, 100, 97, 83, 97, 87,92, 105, 95, 83, 89, 85,83, 91, 87, 81, 87, 83,85, 94, 91, 81, 87, 85,95, 104, 101, 85, 91, 88,93, 108, 97, 85, 97, 87,83, 97, 87, 81, 89, 85,86, 94, 89, 83, 97, 86,
0x7f323a63d880, 91, 98, 95, 79, 86, 83,83, 99, 87, 79, 85, 81,87, 101, 91, 81, 87, 83,89, 103, 93, 81, 88, 85,92, 107, 96, 81, 87, 83,83, 99, 88, 79, 87, 83,89, 104, 95, 81, 87, 85,89, 97, 93, 83, 89, 85,
0x7f323a63d8c0, 83, 95, 85, 77, 83, 81,85, 99, 89, 79, 93, 81,89, 97, 93, 81, 93, 83,91, 106, 95, 81, 88, 83,85, 93, 87, 79, 85, 81,87, 99, 90, 79, 87, 83,91, 99, 95, 81, 89, 85,93, 108, 97, 81, 89, 85,
0x7f323a63d900, 93, 101, 96, 85, 98, 89,91, 103, 93, 85, 91, 89,87, 93, 89, 83, 90, 87,83, 92, 87, 81, 88, 85,93, 107, 97, 87, 93, 91,91, 105, 95, 87, 102, 91,87, 101, 91, 85, 91, 87,85, 92, 88, 83, 95, 85,
0x7f323a63d940, 94, 102, 98, 85, 91, 87,93, 108, 96, 83, 89, 85,83, 97, 87, 81, 87, 83,85, 99, 89, 81, 88, 85,95, 113, 99, 85, 92, 89,93, 101, 97, 83, 91, 87,85, 95, 88, 81, 89, 85,87, 95, 91, 83, 90, 85,
0x7f323a63d980, 93, 107, 97, 81, 87, 83,83, 97, 87, 79, 93, 83,87, 95, 91, 81, 96, 84,89, 103, 93, 81, 93, 85,93, 101, 97, 81, 89, 85,85, 101, 89, 81, 87, 83,87, 97, 93, 81, 89, 85,91, 105, 94, 81, 89, 85,
0x7f323a63d9c0, 83, 99, 87, 79, 85, 81,85, 107, 89, 79, 91, 81,89, 99, 93, 81, 87, 83,91, 100, 95, 81, 97, 91,85, 91, 89, 79, 87, 83,87, 94, 91, 79, 93, 83,91, 100, 95, 81, 89, 85,93, 100, 97, 83, 95, 87,
0x7f323a63da00, 92, 100, 95, 85, 92, 89,89, 104, 93, 83, 91, 87,85, 98, 89, 83, 88, 85,83, 91, 87, 81, 88, 85,93, 107, 97, 87, 94, 91,91, 99, 94, 85, 92, 89,87, 103, 89, 83, 97, 87,83, 99, 87, 83, 89, 85,
0x7f323a63da40, 93, 107, 97, 83, 90, 87,93, 107, 97, 81, 95, 87,83, 89, 85, 81, 93, 83,83, 99, 89, 81, 88, 85,95, 104, 99, 85, 91, 87,93, 107, 97, 83, 91, 87,83, 93, 87, 81, 88, 85,85, 101, 89, 83, 89, 85,
0x7f323a63da80, 91, 106, 95, 79, 85, 83,83, 97, 87, 79, 85, 81,87, 93, 91, 81, 87, 83,89, 97, 93, 81, 93, 85,93, 101, 97, 81, 87, 83,85, 91, 87, 79, 93, 83,89, 103, 92, 81, 87, 85,89, 97, 93, 81, 97, 86,
0x7f323a63dac0, 83, 91, 85, 77, 83, 81,85, 99, 89, 79, 85, 81,89, 103, 93, 81, 87, 83,91, 99, 95, 81, 87, 83,83, 97, 87, 79, 85, 81,87, 93, 89, 79, 86, 83,91, 100, 95, 81, 89, 85,93, 107, 97, 81, 89, 85,
0x7f323a63db00, 91, 105, 95, 85, 92, 89,91, 103, 94, 85, 103, 89,87, 93, 89, 83, 90, 87,83, 97, 87, 81, 88, 85,93, 107, 97, 87, 101, 91,91, 107, 95, 87, 93, 89,87, 96, 91, 85, 91, 87,85, 99, 89, 83, 89, 85,
0x7f323a63db40, 95, 108, 99, 85, 91, 87,93, 105, 96, 83, 89, 86,83, 93, 87, 81, 86, 83,85, 95, 89, 81, 87, 85,95, 105, 99, 85, 91, 89,93, 101, 97, 85, 91, 87,85, 93, 89, 81, 114, 85,87, 94, 91, 83, 97, 86,
0x7f323a63db80, 92, 101, 95, 81, 87, 83,85, 97, 87, 79, 85, 83,87, 101, 91, 81, 87, 84,89, 103, 93, 81, 89, 85,93, 108, 99, 81, 88, 85,85, 99, 89, 81, 91, 83,87, 98, 92, 83, 95, 85,91, 98, 95, 81, 89, 85,
0x7f323a63dbc0, 83, 97, 87, 79, 85, 81,87, 98, 91, 79, 91, 81,89, 97, 93, 81, 87, 83,91, 105, 95, 81, 94, 85,85, 91, 89, 79, 86, 83,87, 103, 96, 79, 87, 83,91, 99, 95, 81, 88, 85,93, 107, 97, 83, 89, 87,
0x7f323a63dc00, 94, 101, 97, 83, 97, 87,92, 105, 95, 83, 89, 85,83, 97, 87, 81, 87, 83,85, 91, 87, 81, 88, 85,95, 103, 99, 85, 91, 89,93, 102, 97, 83, 97, 87,83, 99, 87, 81, 88, 85,87, 95, 91, 83, 95, 86,
0x7f323a63dc40, 93, 100, 95, 85, 93, 89,89, 107, 93, 85, 91, 87,85, 92, 89, 83, 89, 85,83, 97, 86, 81, 87, 85,93, 107, 97, 87, 93, 91,91, 105, 94, 85, 92, 89,87, 93, 91, 83, 93, 87,85, 93, 87, 83, 89, 85,
0x7f323a63dc80, 83, 97, 85, 77, 84, 81,85, 101, 89, 79, 99, 87,89, 97, 93, 81, 87, 83,92, 106, 95, 81, 93, 83,85, 96, 89, 79, 91, 81,85, 101, 90, 79, 86, 83,91, 99, 94, 81, 88, 85,93, 109, 96, 81, 89, 85,
0x7f323a63dcc0, 91, 100, 95, 79, 92, 83,83, 97, 87, 79, 85, 81,87, 96, 91, 79, 86, 83,89, 102, 92, 81, 99, 85,93, 100, 96, 81, 87, 83,85, 92, 88, 79, 93, 83,89, 103, 92, 81, 249, 85,89, 99, 93, 83, 95, 86,
0x7f323a63dd00, 95, 103, 98, 85, 91, 87,91, 109, 95, 83, 89, 85,83, 91, 87, 81, 87, 83,87, 94, 91, 81, 87, 85,95, 117, 99, 85, 91, 89,93, 102, 97, 83, 91, 87,85, 93, 89, 81, 88, 85,87, 94, 91, 83, 89, 85,
0x7f323a63dd40, 91, 105, 95, 85, 92, 89,89, 105, 93, 85, 91, 89,87, 95, 91, 83, 90, 87,83, 97, 87, 81, 88, 85,93, 101, 97, 87, 100, 91,91, 105, 95, 87, 93, 89,87, 101, 91, 85, 91, 87,85, 99, 89, 83, 89, 85,
0x7f323a63dd80, 83, 91, 87, 79, 91, 81,87, 101, 89, 79, 85, 81,91, 99, 93, 81, 87, 83,92, 99, 95, 81, 89, 85,85, 115, 91, 79, 87, 83,87, 96, 91, 79, 93, 83,92, 107, 97, 81, 88, 85,93, 102, 97, 83, 96, 87,
0x7f323a63ddc0, 93, 102, 98, 81, 87, 83,83, 98, 87, 79, 93, 87,87, 95, 91, 81, 87, 83,89, 103, 93, 81, 87, 85,93, 118, 97, 81, 88, 85,85, 93, 89, 81, 87, 83,89, 97, 93, 81, 89, 85,91, 98, 94, 83, 89, 85,
0x7f323a63de00, 93, 109, 97, 83, 90, 87,93, 106, 97, 83, 89, 85,83, 91, 86, 81, 87, 83,85, 99, 89, 81, 87, 85,95, 103, 99, 85, 98, 89,93, 107, 97, 83, 91, 87,83, 97, 87, 81, 88, 85,85, 101, 89, 81, 89, 85,
0x7f323a63de40, 91, 99, 95, 85, 99, 89,89, 100, 93, 83, 91, 87,85, 109, 89, 83, 89, 85,83, 89, 85, 81, 89, 85,93, 100, 97, 87, 93, 91,91, 99, 94, 85, 99, 89,87, 101, 90, 83, 97, 87,83, 93, 87, 83, 95, 85,
0x7f323a63de80, 83, 90, 87, 77, 83, 81,85, 107, 89, 79, 85, 81,89, 97, 93, 81, 87, 83,91, 107, 95, 81, 88, 83,83, 98, 87, 79, 85, 81,87, 94, 90, 79, 86, 83,91, 99, 94, 81, 88, 85,93, 100, 96, 83, 89, 85,
0x7f323a63dec0, 91, 105, 95, 79, 86, 83,83, 97, 87, 79, 85, 81,87, 95, 91, 79, 86, 83,89, 105, 93, 81, 93, 85,93, 99, 96, 81, 95, 84,85, 97, 87, 79, 87, 83,89, 102, 92, 81, 87, 85,89, 103, 93, 83, 89, 85,
0x7f323a63df00, 94, 102, 98, 85, 97, 87,92, 130, 95, 83, 89, 85,83, 91, 87, 81, 87, 83,85, 92, 89, 81, 87, 85,97, 105, 101, 85, 92, 89,93, 100, 97, 85, 99, 87,85, 93, 89, 81, 95, 85,87, 93, 91, 83, 95, 86,
0x7f323a63df40, 91, 100, 95, 85, 92, 89,89, 113, 93, 85, 91, 89,85, 93, 89, 83, 90, 87,83, 97, 87, 81, 88, 85,93, 115, 97, 87, 93, 91,91, 106, 95, 87, 99, 90,87, 93, 91, 85, 91, 87,85, 93, 89, 83, 89, 85,
0x7f323a63df80, 83, 98, 93, 79, 91, 81,87, 101, 89, 79, 85, 81,91, 105, 93, 81, 87, 83,91, 100, 95, 81, 95, 85,85, 93, 89, 79, 91, 83,87, 101, 91, 79, 86, 83,91, 105, 95, 81, 89, 85,93, 106, 97, 83, 90, 87,
0x7f323a63dfc0, 93, 107, 96, 81, 87, 83,85, 95, 87, 79, 86, 83,87, 95, 91, 81, 93, 83,89, 97, 93, 81, 87, 85,93, 103, 97, 81, 89, 85,87, 94, 91, 81, 93, 83,89, 97, 93, 83, 95, 85,91, 99, 95, 83, 95, 85,
0x7f323a63e000, 93, 102, 97, 83, 90, 87,92, 115, 95, 83, 89, 85,83, 91, 87, 81, 87, 83,85, 99, 88, 81, 88, 85,94, 117, 98, 85, 91, 87,93, 109, 97, 83, 121, 87,83, 93, 87, 81, 89, 85,85, 101, 92, 83, 89, 85,
0x7f323a63e040, 91, 105, 95, 85, 99, 89,89, 117, 93, 85, 91, 87,85, 93, 89, 81, 89, 85,83, 97, 87, 81, 95, 85,93, 101, 97, 87, 101, 91,91, 105, 94, 85, 91, 89,87, 99, 89, 83, 91, 87,83, 99, 93, 83, 89, 85,
0x7f323a63e080, 83, 95, 86, 77, 83, 81,85, 105, 89, 79, 90, 81,89, 97, 93, 81, 87, 83,92, 99, 95, 81, 86, 83,83, 91, 87, 79, 85, 81,87, 95, 91, 79, 95, 83,91, 99, 95, 81, 91, 85,93, 107, 97, 81, 95, 85,
0x7f323a63e0c0, 91, 99, 95, 79, 91, 83,83, 95, 87, 79, 85, 81,87, 94, 91, 79, 87, 83,89, 104, 92, 81, 87, 85,93, 105, 95, 81, 87, 83,85, 91, 89, 79, 86, 83,89, 96, 91, 81, 88, 85,89, 97, 93, 83, 89, 85,
